epoch,accuracy,loss,val_accuracy,val_loss
36,0.832087516784668,0.45481938123703003,0.6982507109642029,0.9040533304214478
37,0.8351868987083435,0.45791223645210266,0.6793003082275391,0.9150705337524414
38,0.8443026542663574,0.4311017394065857,0.6989796161651611,0.876253604888916
39,0.8541476726531982,0.4109880328178406,0.693148672580719,0.9055683612823486
40,0.8590701818466187,0.4009656608104706,0.6953352689743042,0.9345704913139343
41,0.8583409190177917,0.39247673749923706,0.6902332305908203,0.937764048576355
42,0.8618049025535583,0.39123204350471497,0.6793003082275391,0.9516919255256653
43,0.8672744035720825,0.376939058303833,0.7004373073577881,0.9688668251037598
44,0.8639926910400391,0.37905117869377136,0.6938775777816772,0.9449540972709656
45,0.870920717716217,0.35519906878471375,0.6822157502174377,0.9872834086418152
46,0.8774840235710144,0.3444496989250183,0.6938775777816772,1.0047253370285034
47,0.8818596005439758,0.34093496203422546,0.6822157502174377,0.9791902899742126
48,0.895168662071228,0.3083079755306244,0.6902332305908203,1.0034173727035522
49,0.896262526512146,0.31247490644454956,0.6836734414100647,1.0030900239944458
50,0.895715594291687,0.3047555685043335,0.6997084617614746,0.9722902774810791
51,0.9097538590431213,0.27601000666618347,0.7033527493476868,0.9977409839630127
52,0.9053782820701599,0.29131507873535156,0.6982507109642029,1.0356261730194092
53,0.9081130623817444,0.27219465374946594,0.6895043849945068,1.001233458518982
54,0.9163172245025635,0.25412416458129883,0.6938775777816772,1.0924967527389526
55,0.9217866659164429,0.2469022423028946,0.7099125385284424,1.0556093454360962
56,0.9190519452095032,0.2456529587507248,0.6967930197715759,1.0381299257278442
57,0.9250683784484863,0.238545760512352,0.7004373073577881,1.0683791637420654
58,0.9294439554214478,0.227158322930336,0.7142857313156128,1.0535722970962524
59,0.928350031375885,0.23149585723876953,0.7011661529541016,1.043089747428894
60,0.9294439554214478,0.22332239151000977,0.7084547877311707,1.1466670036315918
61,0.9332725405693054,0.21244780719280243,0.6989796161651611,1.0747528076171875
62,0.9190519452095032,0.2403072565793991,0.7018950581550598,1.0812838077545166
63,0.936189591884613,0.21136683225631714,0.7099125385284424,1.1424247026443481
64,0.9232451915740967,0.23081055283546448,0.6967930197715759,1.0967553853988647
65,0.9432998895645142,0.18670308589935303,0.7026239037513733,1.1302403211593628
66,0.9380127787590027,0.20798110961914062,0.6960641145706177,1.1195632219314575
67,0.9478577971458435,0.175667405128479,0.7186588644981384,1.0688153505325317
68,0.9409298300743103,0.19223260879516602,0.6967930197715759,1.1277132034301758
69,0.9445761442184448,0.18377865850925446,0.7106413841247559,1.1350150108337402
70,0.9416590929031372,0.18877068161964417,0.6982507109642029,1.121274709701538
71,0.9542388319969177,0.16470767557621002,0.7150145769119263,1.1285288333892822
72,0.9549680948257446,0.16434834897518158,0.7018950581550598,1.1141432523727417
73,0.950957179069519,0.16473178565502167,0.7077259421348572,1.107334852218628
74,0.9449407458305359,0.17544661462306976,0.6960641145706177,1.1020790338516235
75,0.9494986534118652,0.16389620304107666,0.7106413841247559,1.1490027904510498
76,0.9564266204833984,0.15148921310901642,0.7113702893257141,1.164661169052124
77,0.9553326964378357,0.1508907526731491,0.7026239037513733,1.196279525756836
78,0.9553326964378357,0.15396364033222198,0.7186588644981384,1.1877447366714478
79,0.9556973576545715,0.153296560049057,0.6909620761871338,1.2631257772445679
80,0.960437536239624,0.14205825328826904,0.7150145769119263,1.1692657470703125
81,0.9664539694786072,0.131805419921875,0.7062682509422302,1.1853169202804565
82,0.9670009016990662,0.12567855417728424,0.7215743660926819,1.1908023357391357
83,0.9670009016990662,0.12415554374456406,0.7106413841247559,1.1838377714157104
84,0.959890604019165,0.1378481239080429,0.7084547877311707,1.1725434064865112
85,0.9613491296768188,0.1360584944486618,0.668367326259613,1.2910915613174438
86,0.9507748484611511,0.16100385785102844,0.7157434225082397,1.161860466003418
87,0.9577028155326843,0.14402273297309875,0.7069970965385437,1.2082854509353638
88,0.967912495136261,0.12454842031002045,0.6873177886009216,1.2654035091400146
89,0.9553326964378357,0.14852988719940186,0.7150145769119263,1.158872127532959
90,0.9620783925056458,0.13156260550022125,0.7128279805183411,1.189002513885498
91,0.9713764786720276,0.10815992951393127,0.7157434225082397,1.1942014694213867
92,0.969006359577179,0.1151527613401413,0.7135568261146545,1.1658730506896973
93,0.9721057415008545,0.10995031148195267,0.7120991349220276,1.2443842887878418
94,0.96845942735672,0.11093112081289291,0.7244898080825806,1.2025156021118164
95,0.9748404622077942,0.1032489761710167,0.7084547877311707,1.2177237272262573
96,0.97520512342453,0.10375572741031647,0.7237609624862671,1.2565724849700928
97,0.9706472158432007,0.10832027345895767,0.7150145769119263,1.2372971773147583
98,0.967912495136261,0.12050578743219376,0.704081654548645,1.2247012853622437
99,0.9659070372581482,0.11673795431852341,0.7099125385284424,1.2298669815063477
100,0.9680948257446289,0.11441309005022049,0.704081654548645,1.199987769126892
101,0.969006359577179,0.11573070287704468,0.7128279805183411,1.2410086393356323
102,0.9741111993789673,0.10057204961776733,0.7062682509422302,1.2811660766601562
103,0.9773929119110107,0.0910167321562767,0.7223032116889954,1.2016288042068481
104,0.9737465977668762,0.09961535036563873,0.7106413841247559,1.2764952182769775
105,0.9701002836227417,0.11025195568799973,0.7026239037513733,1.2712602615356445
106,0.9670009016990662,0.11869184672832489,0.6997084617614746,1.2209736108779907
107,0.9753873944282532,0.09480223804712296,0.7135568261146545,1.3118571043014526
108,0.9711941480636597,0.10933849960565567,0.6975218653678894,1.2744637727737427
109,0.9695533514022827,0.11356209218502045,0.6982507109642029,1.2085649967193604
110,0.9726526737213135,0.10106359422206879,0.705539345741272,1.2855427265167236
111,0.9766636490821838,0.09927290678024292,0.704081654548645,1.2402509450912476
112,0.9733819365501404,0.09752116352319717,0.7215743660926819,1.2451419830322266
113,0.9693710207939148,0.10857001692056656,0.7142857313156128,1.2757006883621216
114,0.9753873944282532,0.09327653795480728,0.7026239037513733,1.3321144580841064
115,0.9686417579650879,0.11936677992343903,0.7062682509422302,1.280590534210205
116,0.9792160391807556,0.09017197042703629,0.716472327709198,1.2356032133102417
117,0.9746581315994263,0.09465279430150986,0.6975218653678894,1.2951335906982422
118,0.9781221747398376,0.08535433560609818,0.717930018901825,1.3137608766555786
119,0.9808568954467773,0.07527253031730652,0.7084547877311707,1.3340373039245605
120,0.9834092855453491,0.08053932338953018,0.7018950581550598,1.2501689195632935
121,0.9810392260551453,0.07983116060495377,0.7033527493476868,1.374038577079773
122,0.9812214970588684,0.08128251135349274,0.7091836929321289,1.3696856498718262
123,0.9804922342300415,0.08265721797943115,0.7091836929321289,1.3484952449798584
124,0.9848678112030029,0.07379774004220963,0.7033527493476868,1.3402177095413208
125,0.9806745648384094,0.08215118199586868,0.7026239037513733,1.2754112482070923
126,0.9832269549369812,0.07176930457353592,0.7135568261146545,1.2786024808883667
127,0.984138548374176,0.07219197601079941,0.7018950581550598,1.3529738187789917
128,0.9823154211044312,0.07186970114707947,0.7062682509422302,1.3135803937911987
129,0.9830446839332581,0.07751192897558212,0.7135568261146545,1.2902957201004028
130,0.9777575135231018,0.0875249058008194,0.7208454608917236,1.3439971208572388
131,0.9722880721092224,0.09918607026338577,0.7026239037513733,1.366000771522522
132,0.9735642671585083,0.09355225414037704,0.7099125385284424,1.277011513710022
133,0.9799453020095825,0.0802263543009758,0.7099125385284424,1.3111885786056519
134,0.9801276326179504,0.07899057120084763,0.7084547877311707,1.2851123809814453
135,0.9571558833122253,0.14115744829177856,0.7004373073577881,1.344773769378662
136,0.9730173349380493,0.09576037526130676,0.6902332305908203,1.410243034362793
137,0.9731996059417725,0.09195739030838013,0.7018950581550598,1.3686515092849731
138,0.9823154211044312,0.07503117620944977,0.7135568261146545,1.3487600088119507
139,0.9735642671585083,0.09221503883600235,0.7186588644981384,1.225355863571167
140,0.9784867763519287,0.0829329714179039,0.7120991349220276,1.2710800170898438
141,0.9823154211044312,0.07299964874982834,0.716472327709198,1.321165680885315
142,0.9832269549369812,0.07096336036920547,0.7172011733055115,1.2921644449234009
143,0.9876025319099426,0.057185202836990356,0.7208454608917236,1.2685471773147583
144,0.9894257187843323,0.05194703862071037,0.7208454608917236,1.339328646659851
145,0.9854147434234619,0.0634588822722435,0.7317784428596497,1.3269474506378174
146,0.983773946762085,0.06577669084072113,0.7120991349220276,1.351300597190857
147,0.9876025319099426,0.06026216968894005,0.7135568261146545,1.3561049699783325
148,0.9896080493927002,0.051690418273210526,0.7208454608917236,1.318151831626892
149,0.9852324724197388,0.06398345530033112,0.7295918464660645,1.3192380666732788
