epoch,accuracy,loss,val_accuracy,val_loss
40,0.896809458732605,0.3594033122062683,0.6435859799385071,1.2314928770065308
41,0.9020966291427612,0.33508697152137756,0.6311953067779541,1.1825175285339355
42,0.9090245962142944,0.32661914825439453,0.6508746147155762,1.2056121826171875
43,0.9004557728767395,0.3315819799900055,0.6362974047660828,1.2038415670394897
44,0.9079307317733765,0.31885048747062683,0.6501457691192627,1.1779446601867676
45,0.9195988774299622,0.28632596135139465,0.6399416923522949,1.2710543870925903
46,0.9161348938941956,0.3039497137069702,0.6333819031715393,1.2549408674240112
47,0.9256153106689453,0.27481508255004883,0.659621000289917,1.3013018369674683
48,0.928350031375885,0.2787601351737976,0.6333819031715393,1.2449051141738892
49,0.9267092347145081,0.27907928824424744,0.6435859799385071,1.2304071187973022
50,0.9259799718856812,0.2754296064376831,0.6457725763320923,1.209849238395691
51,0.9261622428894043,0.26980870962142944,0.6443148851394653,1.24763822555542
52,0.9268915057182312,0.2815844416618347,0.6465014815330505,1.2723833322525024
53,0.927438497543335,0.2697654068470001,0.668367326259613,1.2659050226211548
54,0.9334548711776733,0.25755953788757324,0.6523323655128479,1.2023413181304932
55,0.9394713044166565,0.24209266901016235,0.6545189619064331,1.2678906917572021
56,0.9365542531013489,0.2462455779314041,0.6421282887458801,1.3070387840270996
57,0.9230629205703735,0.2909565269947052,0.6450437307357788,1.324385166168213
58,0.9434822201728821,0.24404801428318024,0.6523323655128479,1.3627197742462158
59,0.9429352879524231,0.2330976277589798,0.6552478075027466,1.2795276641845703
60,0.9407474994659424,0.23081254959106445,0.6545189619064331,1.255483865737915
61,0.9438468813896179,0.2327692061662674,0.6421282887458801,1.2165123224258423
62,0.9498632550239563,0.19518032670021057,0.6435859799385071,1.267503261566162
63,0.9473108649253845,0.20888864994049072,0.6508746147155762,1.3390594720840454
64,0.9440291523933411,0.2267838716506958,0.6516035199165344,1.2975648641586304
65,0.951686441898346,0.20070591568946838,0.6530612111091614,1.301076054573059
66,0.9458523392677307,0.20834439992904663,0.6588921546936035,1.278540015220642
67,0.9560619592666626,0.18692049384117126,0.6319242119789124,1.3089416027069092
68,0.9471285343170166,0.20744524896144867,0.6384839415550232,1.3946914672851562
69,0.9469462037086487,0.21628975868225098,0.6421282887458801,1.359276294708252
70,0.9504101872444153,0.20248645544052124,0.6268221735954285,1.4761031866073608
71,0.9562442898750305,0.19067613780498505,0.6421282887458801,1.3685946464538574
72,0.9566089510917664,0.18131820857524872,0.6625364422798157,1.369421124458313
73,0.951686441898346,0.19145382940769196,0.6494169235229492,1.423007845878601
74,0.9531449675559998,0.192678302526474,0.661078691482544,1.2502808570861816
75,0.9577028155326843,0.1850375086069107,0.6654518842697144,1.220271110534668
76,0.9536918997764587,0.19529761373996735,0.647230327129364,1.3345633745193481
77,0.9513217806816101,0.20239071547985077,0.6639941930770874,1.3547364473342896
78,0.9511394500732422,0.20528046786785126,0.6370262503623962,1.426538348197937
79,0.951686441898346,0.19594216346740723,0.6661807298660278,1.3476829528808594
80,0.9558796882629395,0.18179455399513245,0.6457725763320923,1.5056935548782349
81,0.9478577971458435,0.20035846531391144,0.6501457691192627,1.4559406042099
82,0.9618960618972778,0.16760392487049103,0.6559766530990601,1.4104231595993042
83,0.959343671798706,0.16978800296783447,0.6545189619064331,1.3838728666305542
84,0.9540565013885498,0.18711340427398682,0.6406705379486084,1.4082261323928833
85,0.9522333741188049,0.18976671993732452,0.6377550959587097,1.48855459690094
86,0.9427529573440552,0.22492991387844086,0.6377550959587097,1.5086058378219604
87,0.9493163228034973,0.21242709457874298,0.6443148851394653,1.4348700046539307
88,0.9478577971458435,0.2084030658006668,0.6421282887458801,1.4341014623641968
89,0.9586144089698792,0.18992756307125092,0.6282798647880554,1.5115702152252197
90,0.9551504254341125,0.18676280975341797,0.6392128467559814,1.4436661005020142
91,0.9562442898750305,0.18187132477760315,0.6282798647880554,1.5395060777664185
92,0.9589790105819702,0.18553617596626282,0.6523323655128479,1.3740570545196533
93,0.9575204849243164,0.17526671290397644,0.6268221735954285,1.5418552160263062
94,0.9480401277542114,0.20628593862056732,0.6479591727256775,1.4296926259994507
95,0.9493163228034973,0.19979989528656006,0.6588921546936035,1.5460699796676636
96,0.9556973576545715,0.1786973625421524,0.6326530575752258,1.515440821647644
97,0.9640838503837585,0.16548696160316467,0.6516035199165344,1.4736474752426147
98,0.9655423760414124,0.15491922199726105,0.6501457691192627,1.4539672136306763
99,0.9637192487716675,0.15505532920360565,0.6413994431495667,1.5416818857192993
